shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S1B,51.31966,16.85227,465
S1B,51.31948,16.85172,466
S1B,51.31934,16.8513,467
S1B,51.3193,16.8512,468
S1B,51.31927,16.85108,469
S1B,51.31926,16.85106,470
S1B,51.31918,16.85087,471
S1B,51.31914,16.8508,472
S1B,51.31909,16.85068,473
S1B,51.31885,16.85021,474
S1B,51.31882,16.85017,475
S1B,51.31869,16.84998,476
S1B,51.31855,16.84975,477
S1B,51.31818,16.84929,478
S1B,51.31762,16.84861,479
S1B,51.31722,16.84806,480
S1B,51.31673,16.84746,481
S1B,51.31659,16.84729,482
S1B,51.31645,16.84712,483
S1B,51.31639,16.84704,484
S1B,51.31635,16.847,485
S1B,51.31631,16.84694,486
S1B,51.3162,16.84681,487
S1B,51.31387,16.84382,488
S1B,51.31378,16.84371,489
S1B,51.31377,16.84371,490
S1B,51.31371,16.84364,491
S1B,51.31368,16.8436,492
S1B,51.31363,16.84355,493
S1B,51.31333,16.84321,494
S1B,51.31318,16.84305,495
S1B,51.31249,16.84214,496
S1B,51.31235,16.84196,497
S1B,51.31231,16.84191,498
S1B,51.31225,16.84185,499
S1B,51.31205,16.84163,500
S1B,51.31198,16.84155,501
S1B,51.31152,16.8411,502
S1B,51.30983,16.83943,503
S1B,51.30914,16.83877,504
S1B,51.30898,16.83863,505
S1B,51.30898,16.83862,506
S1B,51.30833,16.83805,507
S1B,51.30677,16.83669,508
S1B,51.30585,16.83588,509
S1B,51.30503,16.83516,510
S1B,51.30436,16.83456,511
S1B,51.30404,16.83427,512
S1B,51.3037,16.83393,513
S1B,51.30342,16.83362,514
S1B,51.30319,16.83338,515
S1B,51.30305,16.83325,516
S1B,51.3029,16.83311,517
S1B,51.30245,16.83277,518
S1B,51.30189,16.83236,519
S1B,51.30152,16.83211,520
S1B,51.30126,16.83197,521
S1B,51.3012,16.83194,522
S1B,51.30073,16.83167,523
S1B,51.30049,16.83154,524
S1B,51.30042,16.83151,525
S1B,51.30038,16.83149,526
S1B,51.30036,16.83148,527
S1B,51.30033,16.83148,528
S1B,51.30027,16.83146,529
S1B,51.30014,16.83143,530
S1B,51.29989,16.83253,531
S1B,51.29968,16.83357,532
S1B,51.29964,16.83376,533
S1B,51.29957,16.83409,534
S1B,51.29951,16.83427,535
S1B,51.29944,16.83446,536
S1B,51.29939,16.83461,537
S1B,51.29919,16.83511,538
S1B,51.29911,16.83531,539
S1B,51.29902,16.83555,540
S1B,51.299,16.83563,541
S1B,51.29897,16.83573,542
S1B,51.29893,16.83586,543
S1B,51.29882,16.83654,544
S1B,51.29867,16.83741,545
S1B,51.29864,16.83763,546
S1B,51.29859,16.83788,547
S1B,51.29848,16.83838,548
S1B,51.29839,16.83877,549
S1B,51.29838,16.83882,550
S1B,51.2983,16.83916,551
S1B,51.29817,16.83975,552
S1B,51.29808,16.84014,553
S1B,51.29807,16.84017,554
S1B,51.29807,16.84019,555
S1B,51.29797,16.8406,556
S1B,51.29789,16.84094,557
S1B,51.29782,16.84123,558
S1B,51.29778,16.84141,559
S1B,51.29768,16.84179,560
S1B,51.29744,16.84261,561
S1B,51.29729,16.84308,562
S1B,51.29713,16.8436,563
S1B,51.29691,16.84431,564
S1B,51.2967,16.84499,565
S1B,51.29623,16.84654,566
S1B,51.29576,16.8481,567
S1B,51.2956,16.8486,568
S1B,51.29555,16.84877,569
S1B,51.29546,16.8491,570
S1B,51.29543,16.8492,571
S1B,51.29541,16.84932,572
S1B,51.2954,16.84945,573
S1B,51.29539,16.84955,574
S1B,51.29539,16.84984,575
S1B,51.29539,16.84998,576
S1B,51.29539,16.85016,577
S1B,51.2954,16.85064,578
S1B,51.29541,16.85103,579
S1B,51.29542,16.85156,580
S1B,51.29542,16.85158,581
S1B,51.29542,16.85165,582
S1B,51.29542,16.85194,583
S1B,51.29542,16.85197,584
S1B,51.29543,16.85247,585
S1B,51.29545,16.85307,586
S1B,51.29545,16.85349,587
S1B,51.29546,16.85395,588
S1B,51.29546,16.85425,589
S1B,51.29546,16.85475,590
S1B,51.29546,16.85477,591
S1B,51.29547,16.855,592
S1B,51.29547,16.85504,593
S1B,51.29547,16.85508,594
S1B,51.29547,16.85534,595
S1B,51.29547,16.85537,596
S1B,51.29548,16.85562,597
S1B,51.29548,16.85565,598
S1B,51.29548,16.85576,599
S1B,51.29548,16.85619,600
S1B,51.29548,16.8563,601
S1B,51.29549,16.85647,602
S1B,51.29549,16.8565,603
S1B,51.29549,16.85666,604
S1B,51.29549,16.85701,605
S1B,51.29548,16.85727,606
S1B,51.29546,16.85758,607
S1B,51.29543,16.85791,608
S1B,51.2954,16.85827,609
S1B,51.29528,16.85974,610
S1B,51.29518,16.86095,611
S1B,51.29517,16.8611,612
S1B,51.29504,16.86253,613
S1B,51.29503,16.86267,614
S1B,51.29503,16.86271,615
S1B,51.29502,16.86281,616
S1B,51.295,16.86296,617
S1B,51.29488,16.86436,618
S1B,51.29484,16.86496,619
S1B,51.29482,16.86528,620
S1B,51.29482,16.86558,621
S1B,51.29484,16.86583,622
S1B,51.29485,16.86585,623
S1B,51.29487,16.86596,624
S1B,51.29489,16.86608,625
S1B,51.29489,16.8661,626
S1B,51.2949,16.86612,627
S1B,51.295,16.86652,628
S1B,51.29586,16.86926,629
S1B,51.29593,16.86948,630
S1B,51.29569,16.8695,631
S1B,51.29545,16.86944,632
S1B,51.29539,16.86943,633
S1B,51.2952,16.8694,634
S1B,51.29503,16.86937,635
S1B,51.29486,16.86934,636
S1B,51.29485,16.86934,637
S1B,51.29468,16.8693,638
S1B,51.29457,16.86927,639
S1B,51.29429,16.86924,640
S1B,51.29414,16.86925,641
S1B,51.29396,16.86926,642
S1B,51.29378,16.86927,643
S1B,51.29359,16.86929,644
S1B,51.29324,16.86934,645
S1B,51.29319,16.86935,646
S1B,51.29306,16.86937,647
S1B,51.2927,16.86942,648
S1B,51.29199,16.86952,649
S1B,51.29163,16.86958,650
S1B,51.29139,16.86961,651
S1B,51.29127,16.86963,652
S1B,51.29055,16.8697,653
S1B,51.29024,16.86974,654
S1B,51.29019,16.86974,655
S1B,51.28984,16.86975,656
S1B,51.28966,16.86976,657
S1B,51.2893,16.86975,658
S1B,51.28912,16.86975,659
S1B,51.28909,16.86975,660
S1B,51.28894,16.86972,661
S1B,51.2884,16.86964,662
S1B,51.28839,16.86963,663
S1B,51.28824,16.86961,664
S1B,51.28807,16.86957,665
S1B,51.28793,16.86955,666
S1B,51.28769,16.86945,667
S1B,51.28763,16.86943,668
S1B,51.28733,16.86937,669
S1B,51.28643,16.86921,670
S1B,51.28608,16.86917,671
S1B,51.28592,16.86916,672
S1B,51.28584,16.86914,673
S1B,51.2857,16.86908,674
S1B,51.28557,16.86904,675
S1B,51.28533,16.86889,676
S1B,51.28531,16.86888,677
S1B,51.2851,16.86877,678
S1B,51.28486,16.86856,679
S1B,51.28474,16.86846,680
S1B,51.28463,16.86837,681
S1B,51.28458,16.86833,682
S1B,51.28433,16.86817,683
S1B,51.28409,16.8681,684
S1B,51.28394,16.86804,685
S1B,51.28409,16.8681,686
S1B,51.28433,16.86817,687
S1B,51.28458,16.86833,688
S1B,51.28463,16.86837,689
S1B,51.28474,16.86846,690
S1B,51.28486,16.86856,691
S1B,51.2851,16.86877,692
S1B,51.28531,16.86888,693
S1B,51.28533,16.86889,694
S1B,51.28557,16.86904,695
S1B,51.2857,16.86908,696
S1B,51.28584,16.86914,697
S1B,51.28592,16.86916,698
S1B,51.28608,16.86917,699
S1B,51.28643,16.86921,700
S1B,51.28733,16.86937,701
S1B,51.28763,16.86943,702
S1B,51.28769,16.86945,703
S1B,51.28793,16.86955,704
S1B,51.28807,16.86957,705
S1B,51.28824,16.86961,706
S1B,51.28839,16.86963,707
S1B,51.2884,16.86964,708
S1B,51.28894,16.86972,709
S1B,51.28909,16.86975,710
S1B,51.28912,16.86975,711
S1B,51.2893,16.86975,712
S1B,51.28966,16.86976,713
S1B,51.28984,16.86975,714
S1B,51.29019,16.86974,715
S1B,51.29024,16.86974,716
S1B,51.29055,16.8697,717
S1B,51.29127,16.86963,718
S1B,51.29139,16.86961,719
S1B,51.29163,16.86958,720
S1B,51.29199,16.86952,721
S1B,51.2927,16.86942,722
S1B,51.29306,16.86937,723
S1B,51.29319,16.86935,724
S1B,51.29324,16.86934,725
S1B,51.29359,16.86929,726
S1B,51.29378,16.86927,727
S1B,51.29396,16.86926,728
S1B,51.29414,16.86925,729
S1B,51.29429,16.86924,730
S1B,51.29457,16.86927,731
S1B,51.29468,16.8693,732
S1B,51.29485,16.86934,733
S1B,51.29486,16.86934,734
S1B,51.29503,16.86937,735
S1B,51.2952,16.8694,736
S1B,51.29539,16.86943,737
S1B,51.29545,16.86944,738
S1B,51.29569,16.8695,739
S1B,51.29593,16.86948,740
S1B,51.29658,16.87094,741
S1B,51.29683,16.87161,742
S1B,51.29695,16.87195,743
S1B,51.29703,16.87233,744
S1B,51.2972,16.87383,745
S1B,51.29722,16.87397,746
S1B,51.29723,16.87411,747
S1B,51.2973,16.87477,748
S1B,51.29732,16.87524,749
S1B,51.29732,16.87563,750
S1B,51.29732,16.87572,751
S1B,51.29735,16.87712,752
S1B,51.29735,16.87795,753
S1B,51.29734,16.87845,754
S1B,51.29734,16.87862,755
S1B,51.29734,16.87881,756
S1B,51.29734,16.87896,757
S1B,51.29735,16.87914,758
S1B,51.29735,16.87917,759
S1B,51.29736,16.87935,760
S1B,51.29738,16.87945,761
S1B,51.29738,16.87954,762
S1B,51.2974,16.87974,763
S1B,51.29743,16.88004,764
S1B,51.29751,16.88052,765
S1B,51.29794,16.88272,766
S1B,51.29815,16.88375,767
S1B,51.2982,16.88403,768
S1B,51.29837,16.88485,769
S1B,51.29842,16.8851,770
S1B,51.2989,16.88749,771
S1B,51.29892,16.88758,772
S1B,51.29926,16.88922,773
S1B,51.29949,16.89031,774
S1B,51.29955,16.89058,775
S1B,51.29967,16.89113,776
S1B,51.29972,16.8914,777
S1B,51.30007,16.89304,778
S1B,51.30046,16.89494,779
S1B,51.30046,16.89495,780
S1B,51.30051,16.89521,781
S1B,51.30051,16.89523,782
S1B,51.30055,16.89541,783
S1B,51.30068,16.89613,784
S1B,51.3007,16.8963,785
S1B,51.30071,16.89652,786
S1B,51.30069,16.89686,787
S1B,51.30059,16.89791,788
S1B,51.30053,16.89865,789
S1B,51.3005,16.899,790
S1B,51.30047,16.89947,791
S1B,51.30046,16.89984,792
S1B,51.30046,16.9,793
S1B,51.30048,16.90024,794
S1B,51.30051,16.9005,795
S1B,51.30055,16.90079,796
S1B,51.30067,16.90135,797
S1B,51.30078,16.90171,798
S1B,51.3009,16.90205,799
S1B,51.301,16.90227,800
S1B,51.30115,16.90256,801
S1B,51.30146,16.9031,802
S1B,51.30182,16.90376,803
S1B,51.30159,16.90408,804
S1B,51.30146,16.90427,805
S1B,51.3014,16.90437,806
S1B,51.30148,16.90471,807
S1B,51.30152,16.90486,808
S1B,51.30157,16.90497,809
S1B,51.30165,16.90514,810
S1B,51.30172,16.90534,811
S1B,51.30174,16.90541,812
S1B,51.30175,16.90547,813
S1B,51.30176,16.90554,814
S1B,51.30175,16.90562,815
S1B,51.30174,16.90569,816
S1B,51.30173,16.90574,817
S1B,51.30172,16.90578,818
S1B,51.30171,16.90583,819
S1B,51.30167,16.90594,820
S1B,51.30164,16.906,821
S1B,51.3016,16.90604,822
S1B,51.30141,16.9062,823
S1B,51.30107,16.90631,824
S1B,51.30022,16.90655,825
S1B,51.30002,16.90661,826
S1B,51.29965,16.90672,827
S1B,51.29904,16.9069,828
S1B,51.29863,16.90701,829
S1B,51.29836,16.90709,830
S1B,51.29824,16.90713,831
S1B,51.29811,16.90717,832
S1B,51.29792,16.90726,833
S1B,51.29775,16.90734,834
S1B,51.29743,16.9075,835
S1B,51.29755,16.90775,836
S1B,51.29763,16.90792,837
S1B,51.29774,16.90812,838
S1B,51.29799,16.90856,839
S1B,51.29801,16.9086,840
S1B,51.29817,16.90853,841
S1B,51.29856,16.90837,842
S1B,51.29873,16.90835,843
S1B,51.29894,16.90832,844
S1B,51.29894,16.90833,845
S1B,51.29894,16.90834,846
S1B,51.29894,16.90835,847
S1B,51.29895,16.90835,848
S1B,51.29895,16.90836,849
S1B,51.29895,16.90837,850
S1B,51.29895,16.90838,851
S1B,51.29895,16.90839,852
S1B,51.29895,16.9084,853
S1B,51.29896,16.9084,854
S1B,51.29896,16.90841,855
S1B,51.29896,16.90842,856
S1B,51.29897,16.90842,857
S1B,51.29897,16.90843,858
S1B,51.29897,16.90844,859
S1B,51.29898,16.90844,860
S1B,51.29898,16.90845,861
S1B,51.29899,16.90845,862
S1B,51.29899,16.90846,863
S1B,51.299,16.90846,864
S1B,51.299,16.90847,865
S1B,51.29901,16.90847,866
S1B,51.29902,16.90848,867
S1B,51.29903,16.90848,868
S1B,51.29904,16.90848,869
S1C,51.29901,16.90818,0
S1C,51.299,16.90818,1
S1C,51.299,16.90819,2
S1C,51.29899,16.90819,3
S1C,51.29899,16.9082,4
S1C,51.29898,16.9082,5
S1C,51.29898,16.90821,6
S1C,51.29897,16.90822,7
S1C,51.29897,16.90823,8
S1C,51.29896,16.90823,9
S1C,51.29896,16.90824,10
S1C,51.29896,16.90825,11
S1C,51.29895,16.90826,12
S1C,51.29895,16.90827,13
S1C,51.29895,16.90828,14
S1C,51.29895,16.90829,15
S1C,51.29895,16.9083,16
S1C,51.29894,16.9083,17
S1C,51.29894,16.90831,18
S1C,51.29894,16.90832,19
S1C,51.29873,16.90835,20
S1C,51.29856,16.90837,21
S1C,51.29817,16.90853,22
S1C,51.29801,16.9086,23
S1C,51.29799,16.90856,24
S1C,51.29774,16.90812,25
S1C,51.29763,16.90792,26
S1C,51.29755,16.90775,27
S1C,51.29743,16.9075,28
S1C,51.29775,16.90734,29
S1C,51.29792,16.90726,30
S1C,51.29811,16.90717,31
S1C,51.29824,16.90713,32
S1C,51.29836,16.90709,33
S1C,51.29863,16.90701,34
S1C,51.29904,16.9069,35
S1C,51.29965,16.90672,36
S1C,51.30002,16.90661,37
S1C,51.30022,16.90655,38
S1C,51.30107,16.90631,39
S1C,51.30141,16.9062,40
S1C,51.3016,16.90604,41
S1C,51.30164,16.906,42
S1C,51.30167,16.90594,43
S1C,51.30171,16.90583,44
S1C,51.30172,16.90578,45
S1C,51.30173,16.90574,46
S1C,51.30174,16.90569,47
S1C,51.30175,16.90562,48
S1C,51.30176,16.90554,49
S1C,51.30175,16.90547,50
S1C,51.30174,16.90541,51
S1C,51.30172,16.90534,52
S1C,51.30165,16.90514,53
S1C,51.30157,16.90497,54
S1C,51.30152,16.90486,55
S1C,51.30148,16.90471,56
S1C,51.3014,16.90437,57
S1C,51.30146,16.90427,58
S1C,51.30159,16.90408,59
S1C,51.30182,16.90376,60
S1C,51.30219,16.90325,61
S1C,51.30282,16.9023,62
S1C,51.30329,16.90158,63
S1C,51.30333,16.90152,64
S1C,51.30373,16.90089,65
S1C,51.30428,16.90005,66
S1C,51.30478,16.89927,67
S1C,51.30515,16.89871,68
S1C,51.30523,16.89859,69
S1C,51.30533,16.89849,70
S1C,51.30549,16.89836,71
S1C,51.30571,16.89818,72
S1C,51.30588,16.89807,73
S1C,51.30609,16.89795,74
S1C,51.30675,16.89763,75
S1C,51.30701,16.89749,76
S1C,51.30726,16.89737,77
S1C,51.3076,16.89719,78
S1C,51.30784,16.89708,79
S1C,51.30787,16.89706,80
S1C,51.30797,16.897,81
S1C,51.30803,16.89694,82
S1C,51.30816,16.89683,83
S1C,51.30819,16.8968,84
S1C,51.30834,16.89665,85
S1C,51.30849,16.89648,86
S1C,51.30856,16.89639,87
S1C,51.30863,16.89631,88
S1C,51.30898,16.89596,89
S1C,51.30911,16.89585,90
S1C,51.30929,16.89577,91
S1C,51.31015,16.89554,92
S1C,51.31045,16.89546,93
S1C,51.31086,16.89534,94
S1C,51.31144,16.89518,95
S1C,51.31157,16.89515,96
S1C,51.31163,16.89513,97
S1C,51.31173,16.89509,98
S1C,51.31174,16.89508,99
S1C,51.31185,16.89503,100
S1C,51.31193,16.89497,101
S1C,51.312,16.89491,102
S1C,51.31206,16.89483,103
S1C,51.31213,16.89471,104
S1C,51.31216,16.89465,105
S1C,51.3122,16.89454,106
S1C,51.31224,16.89442,107
S1C,51.31232,16.89408,108
S1C,51.31246,16.89355,109
S1C,51.31253,16.89329,110
S1C,51.3126,16.89302,111
S1C,51.31264,16.89288,112
S1C,51.31269,16.89256,113
S1C,51.31272,16.89238,114
S1C,51.31273,16.89223,115
S1C,51.31273,16.89219,116
S1C,51.31274,16.89202,117
S1C,51.31273,16.89042,118
S1C,51.31274,16.89011,119
S1C,51.31279,16.88983,120
S1C,51.31282,16.88959,121
S1C,51.3129,16.88929,122
S1C,51.31303,16.88885,123
S1C,51.31317,16.88844,124
S1C,51.31326,16.88818,125
S1C,51.31332,16.88801,126
S1C,51.31334,16.88793,127
S1C,51.3134,16.88778,128
S1C,51.31343,16.88768,129
S1C,51.31387,16.88641,130
S1C,51.31422,16.88541,131
S1C,51.3143,16.88516,132
S1C,51.31439,16.88491,133
S1C,51.31447,16.88466,134
S1C,51.31456,16.8844,135
S1C,51.31508,16.88289,136
S1C,51.31514,16.88271,137
S1C,51.31516,16.88263,138
S1C,51.31534,16.88213,139
S1C,51.31602,16.88013,140
S1C,51.31618,16.87969,141
S1C,51.31621,16.87961,142
S1C,51.3163,16.87936,143
S1C,51.31636,16.87919,144
S1C,51.31639,16.87912,145
S1C,51.31645,16.87894,146
S1C,51.31648,16.87887,147
S1C,51.31657,16.87862,148
S1C,51.31684,16.87787,149
S1C,51.31694,16.87763,150
S1C,51.31699,16.87748,151
S1C,51.31709,16.87713,152
S1C,51.31716,16.87681,153
S1C,51.31727,16.87629,154
S1C,51.31732,16.87602,155
S1C,51.31738,16.87575,156
S1C,51.31742,16.87556,157
S1C,51.31744,16.87547,158
S1C,51.31748,16.87529,159
S1C,51.3179,16.87329,160
S1C,51.31807,16.87247,161
S1C,51.31817,16.87201,162
S1C,51.31819,16.87193,163
S1C,51.31823,16.87174,164
S1C,51.31824,16.87166,165
S1C,51.31842,16.87084,166
S1C,51.31875,16.86925,167
S1C,51.31888,16.86866,168
S1C,51.31893,16.86838,169
S1C,51.31897,16.8682,170
S1C,51.31899,16.86811,171
S1C,51.31903,16.86792,172
S1C,51.31905,16.86784,173
S1C,51.31946,16.86593,174
S1C,51.31951,16.86566,175
S1C,51.31998,16.86348,176
S1C,51.32009,16.86295,177
S1C,51.3201,16.86294,178
S1C,51.32015,16.86266,179
S1C,51.32036,16.86165,180
S1C,51.32038,16.86157,181
S1C,51.32041,16.86138,182
S1C,51.32043,16.8613,183
S1C,51.32049,16.86102,184
S1C,51.32062,16.86037,185
S1C,51.32113,16.85772,186
S1C,51.32118,16.85745,187
S1C,51.32124,16.85718,188
S1C,51.32134,16.85662,189
S1C,51.32135,16.85661,190
S1C,51.3214,16.85635,191
S1C,51.32154,16.85566,192
S1C,51.32171,16.85496,193
S1C,51.32176,16.85477,194
S1C,51.3218,16.85467,195
S1C,51.32181,16.85463,196
S1C,51.32183,16.8546,197
S1C,51.32188,16.8545,198
S1C,51.32208,16.85462,199
S1C,51.32254,16.85484,200
S1C,51.3229,16.85502,201
S1C,51.32323,16.85517,202
S1C,51.32353,16.85532,203
S1C,51.32375,16.85544,204
S1C,51.32387,16.85548,205
S1C,51.32394,16.8555,206
S1C,51.32408,16.85554,207
S1C,51.32431,16.85561,208
S1C,51.32458,16.85568,209
S1C,51.32459,16.85568,210
S1C,51.32478,16.85573,211
S1C,51.32495,16.85574,212
S1C,51.32518,16.85569,213
S1C,51.32545,16.85563,214
S1C,51.32571,16.85558,215
S1C,51.32583,16.85555,216
S1C,51.3259,16.85554,217
S1C,51.32604,16.85547,218
S1C,51.32616,16.85537,219
S1C,51.32628,16.85523,220
S1C,51.3265,16.8549,221
S1C,51.32651,16.85489,222
S1C,51.32655,16.85485,223
S1C,51.32659,16.85483,224
S1C,51.32668,16.85478,225
S1C,51.32689,16.85466,226
S1C,51.32702,16.85455,227
S1C,51.32721,16.85439,228
S1C,51.32742,16.85421,229
S1C,51.32763,16.85402,230
S1C,51.32768,16.85398,231
S1C,51.32774,16.85394,232
S1C,51.32779,16.85391,233
S1C,51.32791,16.85387,234
S1C,51.32801,16.85385,235
S1C,51.32814,16.85381,236
S1C,51.3282,16.85379,237
S1C,51.32826,16.85377,238
S1C,51.32833,16.85371,239
S1C,51.32838,16.85367,240
S1C,51.32845,16.8536,241
S1C,51.32855,16.85347,242
S1C,51.32911,16.85278,243
S1C,51.32944,16.85237,244
S1C,51.32948,16.85233,245
S1C,51.32955,16.85224,246
S1C,51.33011,16.85155,247
S1C,51.33025,16.85138,248
S1C,51.33059,16.85098,249
S1C,51.33069,16.85087,250
S1C,51.33102,16.85056,251
S1C,51.33113,16.85043,252
S1C,51.33133,16.85021,253
S1C,51.33143,16.85008,254
S1C,51.3316,16.84987,255
S1C,51.33196,16.84942,256
S1C,51.33232,16.849,257
S1C,51.33243,16.84886,258
S1C,51.33245,16.84884,259
S1C,51.33258,16.84868,260
S1C,51.33259,16.84866,261
S1C,51.33263,16.84862,262
S1C,51.3327,16.84854,263
S1C,51.33272,16.84852,264
S1C,51.33274,16.8485,265
S1C,51.33282,16.84844,266
S1C,51.33289,16.84839,267
S1C,51.33291,16.84838,268
S1C,51.33304,16.84829,269
S1C,51.33315,16.84824,270
S1C,51.33331,16.84819,271
S1C,51.33343,16.84817,272
S1C,51.33352,16.84816,273
S1C,51.33358,16.84816,274
S1C,51.3339,16.84814,275
S1C,51.33408,16.84812,276
S1C,51.33419,16.84811,277
S1C,51.33426,16.84811,278
S1C,51.33444,16.8481,279
S1C,51.33461,16.84808,280
S1C,51.33479,16.84807,281
S1C,51.33571,16.848,282
S1C,51.33586,16.84798,283
S1C,51.33589,16.84798,284
S1C,51.33604,16.84797,285
S1C,51.33607,16.84797,286
S1C,51.33622,16.84796,287
S1C,51.33635,16.84795,288
S1C,51.33636,16.84795,289
S1C,51.3367,16.84789,290
S1C,51.33675,16.84789,291
S1C,51.33697,16.84785,292
S1C,51.33711,16.84783,293
S1C,51.33715,16.84783,294
S1C,51.33715,16.84782,295
S1C,51.33729,16.8478,296
S1C,51.33732,16.8478,297
S1C,51.33822,16.84763,298
S1C,51.3386,16.8476,299
S1C,51.33884,16.84755,300
S1C,51.33886,16.84755,301
S1C,51.33904,16.8475,302
S1C,51.33918,16.84747,303
S1C,51.33925,16.84746,304
S1C,51.33936,16.84745,305
S1C,51.33946,16.84744,306
S1C,51.33963,16.84743,307
S1C,51.33988,16.84748,308
S1C,51.34029,16.84762,309
S1C,51.34047,16.84769,310
S1C,51.34059,16.84773,311
S1C,51.34068,16.84778,312
S1C,51.34079,16.84783,313
S1C,51.34091,16.84788,314
S1C,51.341,16.84792,315
S1C,51.34108,16.84795,316
S1C,51.34115,16.84797,317
S1C,51.34128,16.84801,318
S1C,51.34139,16.84793,319
S1C,51.34155,16.84778,320
S1C,51.34193,16.84741,321
S1C,51.34199,16.84734,322
S1C,51.34206,16.84727,323
S1C,51.34211,16.84721,324
S1C,51.34215,16.84716,325
S1C,51.34216,16.84714,326
S1C,51.34217,16.84712,327
S1C,51.34218,16.84708,328
S1C,51.34218,16.84697,329
S1C,51.34221,16.84668,330
S1C,51.34222,16.84663,331
S1C,51.34224,16.84658,332
S1C,51.34227,16.84652,333
S1C,51.34229,16.8465,334
S1C,51.3423,16.84648,335
S1C,51.34233,16.84645,336
S1C,51.34235,16.84644,337
S1C,51.34239,16.84642,338
S1C,51.34246,16.846,339
S1C,51.34248,16.84581,340
S1C,51.3425,16.84567,341
S1C,51.3425,16.84531,342
S1C,51.34251,16.84517,343
S1C,51.34256,16.84481,344
S1C,51.34264,16.84429,345
S1C,51.34267,16.84413,346
S1C,51.3427,16.8439,347
S1C,51.34272,16.8437,348
S1C,51.34274,16.84321,349
S1C,51.34275,16.84285,350
S1C,51.34276,16.84283,351
S1C,51.34279,16.84194,352
S1C,51.3428,16.84185,353
S1C,51.34282,16.84122,354
S1C,51.34285,16.84033,355
S1C,51.34287,16.83995,356
S1C,51.34288,16.8398,357
S1C,51.34288,16.83974,358
S1C,51.34288,16.8397,359
S1C,51.34286,16.83957,360
S1C,51.34282,16.83933,361
S1C,51.34278,16.83914,362
S1C,51.34271,16.83889,363
S1C,51.34269,16.8388,364
S1C,51.34265,16.83864,365
S1C,51.34262,16.83855,366
S1C,51.34257,16.83838,367
S1C,51.34255,16.83832,368
S1C,51.34255,16.83831,369
S1C,51.34232,16.83762,370
S1C,51.34229,16.83753,371
S1C,51.34227,16.83748,372
S1C,51.34223,16.83736,373
S1C,51.3422,16.83726,374
S1C,51.34204,16.83681,375
S1C,51.34187,16.83638,376
S1C,51.34163,16.83586,377
S1C,51.34161,16.83582,378
S1C,51.34133,16.83519,379
S1C,51.3412,16.83493,380
S1C,51.34116,16.83485,381
S1C,51.34099,16.83449,382
S1C,51.34091,16.83427,383
S1C,51.34086,16.83413,384
S1C,51.34082,16.83401,385
S1C,51.34077,16.83387,386
S1C,51.34076,16.83378,387
S1C,51.34076,16.83367,388
S1C,51.34077,16.83354,389
S1C,51.34079,16.83337,390
S1C,51.3408,16.83332,391
S1C,51.34083,16.83308,392
S1C,51.34086,16.83289,393
S1C,51.34086,16.83283,394
S1C,51.34087,16.83273,395
S1C,51.34087,16.83255,396
S1C,51.34085,16.83234,397
S1C,51.34085,16.83232,398
S1C,51.34083,16.83211,399
S1C,51.34083,16.83206,400
S1C,51.34079,16.83152,401
S1C,51.34076,16.83121,402
S1C,51.34075,16.8311,403
S1C,51.34072,16.83068,404
S1C,51.34068,16.83019,405
S1C,51.34068,16.83014,406
S1C,51.34066,16.82991,407
S1C,51.34063,16.82975,408
S1C,51.3406,16.82949,409
S1C,51.34046,16.8287,410
S1C,51.34036,16.82815,411
S1C,51.34031,16.82792,412
S1C,51.34014,16.82736,413
S1C,51.33985,16.8264,414
